pr_number,additions,author_account_age_days,author_avg_pr_size,author_followers,author_following,author_public_repos,author_total_buggy_prs,author_total_gists,author_total_prs_in_project,author_total_repos,deletions,description_length,description_unique_words,description_word_count,files_added,files_deleted,files_modified,files_renamed,linked_issue_age_days,linked_issue_comments_count,linked_issue_components_count,linked_issue_description_length,linked_issue_description_unique_words,linked_issue_description_word_count,linked_issue_readability_cli,linked_issue_severity_score,linked_issue_subtasks_count,linked_issue_technical_keyword_count,linked_issue_title_length,linked_issue_title_unique_words,linked_issue_title_word_count,linked_issue_total_interactions,num_commits,pr_lifespan_days,readability_cli,src_churn,src_files_count,technical_keyword_count,test_churn,test_files_count,test_to_src_ratio,title_length,title_unique_words,title_word_count,total_churn,author_is_core_contributor,author_is_frequent_contributor,bug_fix,has_checklist,has_code_blocks,has_config_files,has_doc_files,has_exception_keywords,has_linked_issue,has_log_keywords,has_merge_conflicts,has_screenshots,has_stack_trace,has_urls,has_version_numbers,linked_issue_has_data_loss_keywords,linked_issue_has_error_keywords,linked_issue_has_exception_keywords,linked_issue_has_log_keywords,linked_issue_has_performance_keywords,linked_issue_has_security_keywords,linked_issue_has_stack_trace,linked_issue_has_urls,linked_issue_is_bug,linked_issue_is_enhancement,linked_issue_is_improvement,linked_issue_is_task,pr_was_merged_quickly,test_inclusion,linked_issue_priority,linked_issue_resolution,linked_issue_status,linked_issue_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
9605,126,3799,0,85,0,14,112,0,381,14,19,692,82,102,0,0,5,0,1836,0,0,323,46,53,12.0,0.8,0,4,68,7,7,0,1,5.71,12.0,38,4,4,107,1,2.816,82,11,11,145,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.50515896,1.2931799,1.5682071,0.0,0.0,0.0,1.3640167,1.5989169,0.0,0.0,1.1289787,1.4396701,0.0,1.4143593,0.0,0.0,1.93494,1.5488645,0.0,0.0,0.8465034,0.0,0.0,0.5162848,2.039963,1.7351066,0.0,0.84142804,0.0,0.0,0.0,0.0,0.0,0.0,0.95910716,0.68953246,0.0
6871,74,3955,0,421,4,20,128,2,504,20,56,544,63,80,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0.27,12.0,86,2,0,44,1,0.512,61,9,9,130,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.4439484,1.1261494,1.8084929,0.0,0.0,0.0,1.269971,1.2483231,0.0,0.0,0.2916947,2.4545681,0.0,0.8712324,0.0,0.0,1.5377783,1.4637189,0.0,0.0,1.3754563,0.0,0.0,0.3290594,1.5973971,1.9935278,0.0,0.43319166,0.0,0.0,0.0,0.0,0.0,0.0,1.2259316,1.1530619,0.0
11214,106,3436,0,10,8,11,5,0,71,11,97,370,43,51,0,0,2,0,1616,13,1,608,57,92,12.0,0.0,0,3,95,14,15,13,3,24.84,12.0,0,0,2,203,2,0.0,69,8,8,203,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Major,Fixed,Resolved,Improvement,0.0,0.0,0.0,1.3485309,1.2106198,2.227839,0.0,0.0,0.0,1.2441864,1.2768725,0.0,0.0,1.2315239,1.3057617,0.0,0.2701432,0.0,0.0,2.3121526,1.398994,0.0,0.0,1.3851221,0.0,0.0,0.9448708,0.75061345,2.2229261,0.0,0.51831585,0.0,0.0,0.0,0.0,0.0,0.0,1.4315054,0.982787,0.0
13542,62,2372,0,6,0,6,4,0,61,6,1,746,77,102,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,6.02,12.0,4,1,2,59,1,14.75,71,7,7,63,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.56936324,1.4156085,1.4390621,0.0,0.0,0.0,1.6537662,1.1871425,0.0,0.0,1.0827533,1.8532848,0.0,0.7787237,0.0,0.0,1.882412,1.4115801,0.0,0.0,1.9134816,0.0,0.0,0.6161679,1.0787343,1.6521353,0.0,0.7919238,0.0,0.0,0.0,0.0,0.0,0.0,1.5673151,0.9396317,0.0
8985,46,5847,0,83,31,29,85,1,463,29,9,646,77,112,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,2.44,11.75264,7,1,2,48,1,6.857,100,13,13,55,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.850313,1.3385867,2.0314548,0.0,0.0,0.0,1.4927229,1.5003935,0.0,0.0,1.496082,1.4982865,0.0,0.5036445,0.0,0.0,1.7332085,1.5136673,0.0,0.0,1.39503,0.0,0.0,0.5033185,1.4641559,1.7063128,0.0,0.80575633,0.0,0.0,0.0,0.0,0.0,0.0,1.150071,0.99553335,0.0
7805,212,3845,0,193,0,20,214,2,710,20,34,382,46,56,0,0,5,0,2199,12,1,2879,179,310,12.0,0.5,0,7,66,6,6,12,1,0.33,12.0,96,3,2,150,2,1.562,87,10,10,246,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,Blocker,Fixed,Resolved,Bug,0.0,0.0,0.0,0.90754926,1.7415917,1.9723909,0.0,0.0,0.0,1.35172,0.82744515,0.0,0.0,1.3637525,1.4482405,0.0,0.6238272,0.0,0.0,2.508791,1.5663568,0.0,0.0,1.1609526,0.0,0.0,0.3074351,1.1087798,2.1383939,0.0,0.19546068,0.0,0.0,0.0,0.0,0.0,0.0,1.1139716,0.543946,0.0
13765,319,5306,0,44,5,29,49,4,155,29,88,1047,102,167,0,0,12,0,916,0,1,2113,79,171,12.0,0.0,0,2,58,8,8,0,8,12.87,12.0,106,4,4,301,8,2.84,49,8,8,407,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.6641693,1.1667508,1.7623534,0.0,0.0,0.0,1.4239411,0.72854584,0.0,0.0,1.2779939,1.4523823,0.0,1.5654027,0.0,0.0,2.8269112,1.652416,0.0,0.0,1.3105316,0.0,0.0,0.33148652,1.8521689,1.4008824,0.0,0.96964294,0.0,0.0,0.0,0.0,0.0,0.0,0.6160564,0.64619446,0.0
10602,1299,3913,0,10,19,15,18,3,140,15,11,288,31,39,5,0,11,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,98.36,12.0,37,4,1,1273,12,34.405,65,9,10,1310,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.0575815,0.70892143,0.838849,0.0,0.0,0.0,0.79759693,1.3418758,0.0,0.0,0.523413,2.1818633,0.0,1.4982237,0.0,0.0,1.6791351,1.6481681,0.0,0.0,1.1444387,0.0,0.0,0.7694059,1.0991455,1.8258237,0.0,1.130853,0.0,0.0,0.0,0.0,0.0,0.0,1.4698493,0.66841984,0.0
13284,108,6077,0,76,52,17,15,1,82,17,24,2981,153,303,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,138.91,12.0,17,1,4,115,1,6.765,53,4,4,132,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.6710553,1.404695,1.0200958,0.0,0.0,0.0,0.8900767,1.784026,0.0,0.0,1.6865275,1.0967357,0.0,1.6970996,0.0,0.0,1.8381143,1.1520593,0.0,0.0,1.7408055,0.0,0.0,1.0753127,1.7599242,0.7753373,0.0,1.5636315,0.0,0.0,0.0,0.0,0.0,0.0,0.7421436,0.775681,0.0
9738,1245,4989,0,7,7,15,0,14,1,15,133,299,38,45,0,0,12,0,2309,8,1,471,39,46,12.0,0.0,0,3,48,9,9,8,16,46.77,12.0,1238,10,2,140,2,0.113,56,8,9,1378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Major,Fixed,Resolved,Task,0.0,0.0,0.0,1.6106348,0.7209616,1.355626,0.0,0.0,0.0,1.5535485,1.123851,0.0,0.0,1.2197388,1.1781749,0.0,1.065761,0.0,0.0,2.302104,1.41413,0.0,0.0,1.3657614,0.0,0.0,0.70565355,0.7932421,2.0351772,0.0,0.7677785,0.0,0.0,0.0,0.0,0.0,0.0,1.5770367,0.7959064,0.0
5510,357,5287,0,49,0,48,109,5,298,48,1,366,44,52,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.12,12.0,135,5,0,223,4,1.652,42,5,5,358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,0.8908151,1.3090271,1.5414363,0.0,0.0,0.0,1.0735785,1.7100233,0.0,0.0,0.90734667,1.3877618,0.0,1.3009735,0.0,0.0,1.6529814,1.3687413,0.0,0.0,0.8661242,0.0,0.0,0.6402372,2.0635147,2.018608,0.0,0.0036936142,0.0,0.0,0.0,0.0,0.0,0.0,1.482083,0.7921525,0.0
6116,16,6280,0,428,3,42,109,12,815,42,16,379,43,53,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.14,12.0,32,6,1,0,0,0.0,40,6,6,32,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,0.91535527,0.5972664,1.3875175,0.0,0.0,0.0,1.169209,1.2835702,0.0,0.0,0.89350444,1.6954311,0.0,1.2530046,0.0,0.0,1.3401423,1.6010821,0.0,0.0,1.9888393,0.0,0.0,1.4836789,0.07379608,1.39705,0.0,1.2393092,0.0,0.0,0.0,0.0,0.0,0.0,1.6712286,0.7256372,0.0
6054,1052,4076,0,304,81,10,120,5,788,10,496,19,4,4,0,1,23,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,25.3,7.69142857142857,21,3,0,1527,21,72.714,19,3,3,1548,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.5388429,0.94459575,1.956245,0.0,0.0,0.0,1.1523263,1.0215393,0.0,0.0,2.5681894,1.2517745,0.0,0.87022126,0.0,0.0,1.2575043,0.17084664,0.0,0.0,1.6746292,0.0,0.0,0.6934421,1.03926,1.7086666,0.0,0.63856983,0.0,0.0,0.0,0.0,0.0,0.0,2.0893095,0.9877955,0.0
2708,155,5301,0,40,3,67,1,7,1,67,38,371,48,57,1,0,5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,12,376.72,12.0,106,4,5,87,2,0.821,70,9,9,193,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.61116904,0.7023722,0.97015953,0.0,0.0,0.0,1.4517554,1.0102552,0.0,0.0,1.7559415,1.804568,0.0,0.9904628,0.0,0.0,2.5974028,1.4796045,0.0,0.0,1.5155469,0.0,0.0,0.68978786,1.6059514,1.6754278,0.0,0.9129103,0.0,0.0,0.0,0.0,0.0,0.0,1.2757064,1.3737795,0.0
8269,12,3955,0,421,4,20,128,2,504,20,6,832,86,131,0,0,2,0,2092,9,1,8505,186,500,12.0,0.3,0,8,115,15,15,10,1,1.95,12.0,18,2,4,0,0,0.0,63,9,9,18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.63095534,0.44956112,1.6845675,0.0,0.0,0.0,0.6977328,1.8466688,0.0,0.0,1.0308744,1.8235636,0.0,1.3695694,0.0,0.0,2.3056123,1.6283542,0.0,0.0,0.6036483,0.0,0.0,0.6929636,1.4538468,1.4854866,0.0,1.2364268,0.0,0.0,0.0,0.0,0.0,0.0,1.6008294,1.317756,0.0
8405,183,3956,0,421,4,20,128,2,504,20,85,900,93,134,0,0,8,0,2065,4,1,1751,120,246,12.0,0.3,0,3,53,7,7,4,18,5.88,12.0,189,5,3,79,3,0.418,89,11,11,268,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,Critical,Fixed,Resolved,Bug,0.0,0.0,0.0,1.1064638,0.7963247,1.8210157,0.0,0.0,0.0,0.9189265,2.0214226,0.0,0.0,1.3535239,1.1952062,0.0,1.2624732,0.0,0.0,1.7861954,1.3292639,0.0,0.0,0.7336333,0.0,0.0,0.16178039,1.3868301,1.3869869,0.0,0.9605169,0.0,0.0,0.0,0.0,0.0,0.0,1.6599048,0.86387515,0.0
10371,186,3799,0,85,0,14,112,0,381,14,25,346,44,50,1,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,0.99,12.0,65,1,3,146,2,2.246,68,7,7,211,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.2089528,1.00282,1.518805,0.0,0.0,0.0,0.6688164,1.3640984,0.0,0.0,1.0697485,1.7249862,0.0,0.8354949,0.0,0.0,2.270564,1.0830531,0.0,0.0,1.1295815,0.0,0.0,0.4463186,1.3309021,1.7258312,0.0,0.6092584,0.0,0.0,0.0,0.0,0.0,0.0,2.1675806,1.0649079,0.0
7929,344,4775,0,61,43,64,3,34,20,64,134,686,60,92,0,0,6,0,2147,3,0,917,96,139,12.0,0.0,0,5,79,10,10,3,14,273.1,12.0,264,3,6,214,3,0.811,91,11,11,478,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.488604,1.582105,1.7345805,0.0,0.0,0.0,1.5322288,0.71057,0.0,0.0,1.1987417,1.5357203,0.0,1.7125286,0.0,0.0,2.7221215,1.4943931,0.0,0.0,1.7801447,0.0,0.0,0.30079472,1.0517052,2.0102117,0.0,1.0966098,0.0,0.0,0.0,0.0,0.0,0.0,0.7830176,0.72271967,0.0
9285,21,6127,0,104,21,44,66,53,349,44,26,280,37,45,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.41,12.0,47,1,0,0,0,0.0,44,6,6,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,0.16267991,0.6528013,1.3077098,0.0,0.0,0.0,1.6866026,1.3832959,0.0,0.0,1.3102926,1.7878501,0.0,1.5381173,0.0,0.0,2.2485626,1.6219869,0.0,0.0,0.96464986,0.0,0.0,1.0696151,1.2444181,2.0572338,0.0,0.6937243,0.0,0.0,0.0,0.0,0.0,0.0,1.4271353,1.0357724,0.0
10981,14,3639,0,55,7,23,17,1,85,23,10,256,31,35,0,0,8,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.1,12.0,24,8,0,0,0,0.0,28,4,4,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,1.2440687,0.77713066,2.05458,0.0,0.0,0.0,1.187658,0.9550717,0.0,0.0,1.1536893,1.7364371,0.0,1.2203959,0.0,0.0,1.2142981,1.3061925,0.0,0.0,1.7885317,0.0,0.0,1.0690393,0.43477133,1.4977876,0.0,0.79871935,0.0,0.0,0.0,0.0,0.0,0.0,1.7882984,0.835516,0.0
10457,82,2626,0,76,37,41,45,1,340,41,826,262,25,30,0,1,2,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,61.19,12.0,253,1,1,655,3,2.589,57,7,7,908,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.3787287,0.86204135,0.96829927,0.0,0.0,0.0,0.87207305,1.2167946,0.0,0.0,0.77495885,2.1305604,0.0,0.66807675,0.0,0.0,2.0027575,1.0727035,0.0,0.0,1.6736174,0.0,0.0,1.0359961,0.55378306,1.3458856,0.0,1.0372262,0.0,0.0,0.0,0.0,0.0,0.0,2.0305824,0.7061127,0.0
4505,6,6128,0,34,1,26,1,2,226,26,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.08,12.0,12,6,0,0,0,0.0,44,6,6,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,1.3383864,0.42067748,2.0335512,0.0,0.0,0.0,0.76275206,0.35072365,0.0,0.0,2.4750075,1.2488122,0.0,1.1056333,0.0,0.0,1.2526182,0.76063466,0.0,0.0,1.7928189,0.0,0.0,1.349322,0.9691337,1.3508905,0.0,0.89538145,0.0,0.0,0.0,0.0,0.0,0.0,1.8330569,0.7915283,0.0
13964,3,2315,0,10,26,11,1,0,70,11,3,292,30,33,0,0,3,0,874,2,0,345,48,58,11.945294117647055,0.0,0,1,52,10,10,2,1,0.18,12.0,2,1,2,4,2,2.0,64,11,11,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,Minor,Fixed,Resolved,Improvement,0.0,0.0,0.0,0.7502326,1.6081704,2.162402,0.0,0.0,0.0,0.74836266,0.9629271,0.0,0.0,0.98204356,1.2454584,0.0,0.0,0.0,0.0,2.568291,1.5603606,0.0,0.0,1.6799395,0.0,0.0,0.71653354,0.83025426,2.8710413,0.0,1.3225877,0.0,0.0,0.0,0.0,0.0,0.0,1.3574656,0.55220497,0.0
12043,26,5847,0,83,31,29,85,1,463,29,13,302,37,42,0,0,2,0,1323,0,0,341,44,51,12.0,0.0,0,2,45,8,8,0,1,0.15,12.0,39,2,2,0,0,0.0,58,9,9,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Blocker,Fixed,Resolved,Bug,0.0,0.0,0.0,0.92393255,1.8423821,1.8944972,0.0,0.0,0.0,1.5061759,1.0690489,0.0,0.0,1.0444151,1.3639147,0.0,1.1899813,0.0,0.0,1.7815017,1.4262074,0.0,0.0,0.79339814,0.0,0.0,0.7206198,1.6178126,2.2972069,0.0,0.4890116,0.0,0.0,0.0,0.0,0.0,0.0,1.145766,0.7033419,0.0
5486,16,3799,0,85,0,14,112,0,381,14,1,316,38,44,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,5.13,12.0,15,2,3,2,1,0.133,62,11,11,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.1062987,0.9553006,1.5039438,0.0,0.0,0.0,1.2712302,1.2721871,0.0,0.0,0.80654997,1.7103391,0.0,0.90831816,0.0,0.0,1.9326384,1.3215458,0.0,0.0,1.1400996,0.0,0.0,0.62413657,1.13251,1.9503524,0.0,1.2118614,0.0,0.0,0.0,0.0,0.0,0.0,1.7033648,0.64121807,0.0
10795,66,5059,0,160,50,75,9,37,52,75,1,974,94,142,1,0,1,0,1641,0,1,1817,103,164,12.0,0.8,0,5,54,10,10,0,1,1.95,12.0,4,1,4,63,1,15.75,43,6,6,67,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.7375187,0.9585847,0.46962917,0.0,0.0,0.0,0.9374926,1.6023719,0.0,0.0,0.4819268,1.858036,0.0,1.7481784,0.0,0.0,2.144919,1.8762517,0.0,0.0,1.38173,0.0,0.0,0.92724264,1.6213635,1.5551127,0.0,1.5492065,0.0,0.0,0.0,0.0,0.0,0.0,0.8425171,0.9950775,0.0
10903,79,2626,0,76,37,41,45,1,340,41,17,765,72,112,0,0,4,0,1609,0,0,511,48,75,12.0,0.3,0,1,64,9,9,0,7,18.87,12.0,3,1,2,93,3,31.0,77,10,10,96,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Major,Fixed,Resolved,Sub-task,0.0,0.0,0.0,1.1026288,1.3813138,1.5938063,0.0,0.0,0.0,1.4475847,1.5488725,0.0,0.0,1.5151769,1.5660535,0.0,1.0414001,0.0,0.0,1.2419131,1.4181054,0.0,0.0,1.420278,0.0,0.0,0.5413537,1.4452167,1.4452453,0.0,0.7725885,0.0,0.0,0.0,0.0,0.0,0.0,1.2905294,1.1469119,0.0
6327,126,4535,0,89,0,12,114,1,327,12,252,409,42,51,0,0,14,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,1.62,12.0,319,10,3,59,4,0.185,87,13,13,378,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.7030158,0.63676846,0.94571483,0.0,0.0,0.0,0.78171504,1.3077196,0.0,0.0,1.4054269,1.3009752,0.0,0.8648138,0.0,0.0,2.058907,1.3454965,0.0,0.0,1.2259846,0.0,0.0,0.16963837,1.1061211,1.5484887,0.0,0.37352163,0.0,0.0,0.0,0.0,0.0,0.0,1.7469085,0.5419786,0.0
12532,12,3845,0,193,0,20,214,2,710,20,178,1162,63,76,0,0,3,0,1980,0,1,701,72,115,12.0,0.5,0,4,48,5,6,0,2,0.01,12.0,61,2,2,129,1,2.115,64,8,8,190,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,Major,Fixed,Resolved,Improvement,0.0,0.0,0.0,0.56444657,0.7270363,1.7724078,0.0,0.0,0.0,0.33700135,2.2618287,0.0,0.0,1.5474333,0.8724508,0.0,0.7376362,0.0,0.0,2.2093654,1.5691314,0.0,0.0,1.3412662,0.0,0.0,0.028035913,1.2249748,1.6164776,0.0,0.737281,0.0,0.0,0.0,0.0,0.0,0.0,1.4393444,0.5715692,0.0
9121,34,2626,0,76,37,41,45,1,340,41,0,267,28,35,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,57.35,12.0,0,0,1,34,2,0.0,83,6,7,34,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.8198804,1.0866874,1.3564057,0.0,0.0,0.0,0.97046715,1.8623041,0.0,0.0,0.81442225,1.7628317,0.0,1.0018723,0.0,0.0,1.6685845,1.4035219,0.0,0.0,0.80564004,0.0,0.0,0.5197533,1.0129783,1.9974545,0.0,0.61536413,0.0,0.0,0.0,0.0,0.0,0.0,1.9237461,0.51723826,0.0
13007,631,6280,0,428,3,42,109,12,815,42,485,273,34,37,2,1,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,2.8,12.0,1116,8,2,0,0,0.0,49,6,6,1116,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,1.6041907,0.6496618,0.52643484,0.0,0.0,0.0,0.850667,0.7762147,0.0,0.0,0.83351296,1.7761128,0.0,1.5189546,0.0,0.0,2.5410874,1.4017287,0.0,0.0,1.2713118,0.0,0.0,0.56086016,0.798077,1.8201063,0.0,0.53920484,0.0,0.0,0.0,0.0,0.0,0.0,1.4880537,0.42638284,0.0
13122,367,3436,0,10,8,11,5,0,71,11,211,337,42,54,2,2,3,0,1056,0,0,0,0,0,12.0,0.0,0,0,28,4,4,0,9,107.86,12.0,356,4,1,222,3,0.624,48,6,6,578,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Major,Fixed,Resolved,Sub-task,0.0,0.0,0.0,0.7772917,0.653134,1.4815663,0.0,0.0,0.0,0.8324724,1.7309647,0.0,0.0,1.964157,1.4871784,0.0,1.065895,0.0,0.0,1.5417651,1.2511729,0.0,0.0,0.96192807,0.0,0.0,0.82748723,1.1495241,1.7071944,0.0,0.85668415,0.0,0.0,0.0,0.0,0.0,0.0,1.863468,1.1837176,0.0
11272,692,4535,0,89,0,12,114,1,327,12,406,1051,95,147,2,1,25,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18,75.62,12.0,669,19,6,429,9,0.641,81,8,8,1098,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.98666894,1.220797,1.2896464,0.0,0.0,0.0,1.3811328,1.4290105,0.0,0.0,2.2818785,1.0551915,0.0,1.047475,0.0,0.0,1.9784957,1.6758213,0.0,0.0,1.076917,0.0,0.0,0.7437688,1.2964041,1.1825322,0.0,0.9109368,0.0,0.0,0.0,0.0,0.0,0.0,1.0533423,1.6437248,0.0
14290,971,5059,0,160,50,75,9,37,52,75,68,290,29,33,6,0,34,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,68.98,12.0,538,29,3,501,11,0.931,35,4,4,1039,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.0804852,1.2917763,1.6483879,0.0,0.0,0.0,0.931214,1.5277212,0.0,0.0,0.8741059,1.4130006,0.0,1.3903469,0.0,0.0,1.7779298,1.3037467,0.0,0.0,1.295177,0.0,0.0,0.7743525,0.88649774,2.6241546,0.0,0.7825675,0.0,0.0,0.0,0.0,0.0,0.0,1.6494706,1.1510208,0.0
14200,913,5169,0,101,0,58,113,6,510,58,159,897,77,130,6,0,9,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,1.44,12.0,728,7,1,344,8,0.473,70,7,7,1072,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.3276173,0.9421156,0.56233084,0.0,0.0,0.0,1.1236424,1.1022007,0.0,0.0,1.6625708,1.573919,0.0,2.3027,0.0,0.0,1.633926,1.3957214,0.0,0.0,1.0484443,0.0,0.0,0.76970524,1.9452794,0.626378,0.0,1.1352923,0.0,0.0,0.0,0.0,0.0,0.0,0.69842297,1.0160038,0.0
9485,1201,3003,0,0,0,39,4,0,19,39,103,995,88,143,3,0,9,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,66,56.53,12.0,553,7,3,751,5,1.358,101,17,17,1304,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.1946436,1.1686305,1.3447995,0.0,0.0,0.0,1.3139797,1.3565425,0.0,0.0,1.1288831,1.2567434,0.0,0.68317133,0.0,0.0,1.7660934,2.1042213,0.0,0.0,1.213635,0.0,0.0,1.239073,1.202391,1.3381268,0.0,1.5879073,0.0,0.0,0.0,0.0,0.0,0.0,0.9055117,1.0176613,0.0
